ID,createdAt,createdBy,modifiedAt,modifiedBy
47853662-1e17-479f-81cc-14a60f114f35,2008-12-19T18:00:00.000Z,createdBy.2ukeu@example.com,2019-07-24T18:00:00.000Z,modifiedBy.2ukeu@example.com
47853679-aee7-4c5c-a3dd-7b2d62043120,2004-07-05T18:00:00.000Z,createdBy.2ukev@example.org,2001-09-12T18:00:00.000Z,modifiedBy.2ukev@example.net
47853686-a902-4a84-ae9f-b2e31219407b,2019-06-24T18:00:00.000Z,createdBy.2ukew@example.org,2021-01-21T18:00:00.000Z,modifiedBy.2ukew@example.com
4785369d-9b26-4cde-8699-eaecea5e0ab4,2008-07-26T18:00:00.000Z,createdBy.2ukex@example.com,2014-04-26T18:00:00.000Z,modifiedBy.2ukex@example.org
47853708-3944-46fd-8082-6181ff956e67,2021-07-14T18:00:00.000Z,createdBy.2ukey@example.org,2009-12-11T18:00:00.000Z,modifiedBy.2ukey@example.net
47853719-1936-4cd2-90d3-342974065bb6,2010-11-05T18:00:00.000Z,createdBy.2ukez@example.net,2015-11-07T18:00:00.000Z,modifiedBy.2ukez@example.com
4785372d-6dcd-40cd-9a39-33d9ad1b2787,2023-09-30T18:00:00.000Z,createdBy.2ukf0@example.org,2012-09-23T18:00:00.000Z,modifiedBy.2ukf0@example.org
4785373b-bc8c-453d-95ca-aebc87d5b3a6,2001-07-28T18:00:00.000Z,createdBy.2ukf1@example.com,2012-11-23T18:00:00.000Z,modifiedBy.2ukf1@example.com
47853749-4bd6-4fe8-8c0d-3279d1253a56,2017-12-30T18:00:00.000Z,createdBy.2ukf2@example.net,2018-04-10T18:00:00.000Z,modifiedBy.2ukf2@example.org
4785375b-6937-4622-9392-e9884fccb77b,2007-02-23T18:00:00.000Z,createdBy.2ukf3@example.com,2017-11-17T18:00:00.000Z,modifiedBy.2ukf3@example.net
4785376e-44af-4f2a-b239-93afc689b135,2013-04-09T18:00:00.000Z,createdBy.2ukf4@example.com,2008-09-26T18:00:00.000Z,modifiedBy.2ukf4@example.com
47853776-e85a-4236-b2fe-bdf663f7b2a7,2021-03-20T18:00:00.000Z,createdBy.2ukf5@example.net,2007-08-31T18:00:00.000Z,modifiedBy.2ukf5@example.com
47853784-2cda-45e1-9b35-5ca3578a2127,2005-09-06T18:00:00.000Z,createdBy.2ukf6@example.com,2019-08-25T18:00:00.000Z,modifiedBy.2ukf6@example.org
47853792-54f5-406a-abc9-84b0a0100729,2008-01-01T18:00:00.000Z,createdBy.2ukf7@example.org,2017-10-10T18:00:00.000Z,modifiedBy.2ukf7@example.org
47853807-14bd-41d9-8c23-ed7f5b9fe6b1,2001-08-01T18:00:00.000Z,createdBy.2ukf8@example.org,2015-03-25T18:00:00.000Z,modifiedBy.2ukf8@example.com
